STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_prc,Components of energy prices,nrg_cons,Energy consumption,currency,Currency,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BE,Belgium,2024,,0.1424,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BG,Bulgaria,2017,,0.0817,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BG,Bulgaria,2018,,0.0810,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BG,Bulgaria,2019,,0.0764,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BG,Bulgaria,2020,,0.0730,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BG,Bulgaria,2021,,0.1075,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BG,Bulgaria,2022,,0.2544,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BG,Bulgaria,2023,,0.1234,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BG,Bulgaria,2024,,0.1167,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CY,Cyprus,2017,,0.1187,,d,definition differs (see metadata),,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CY,Cyprus,2018,,0.1240,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CY,Cyprus,2019,,0.1271,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CY,Cyprus,2020,,0.1055,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CY,Cyprus,2021,,0.1136,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CY,Cyprus,2022,,0.1932,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CY,Cyprus,2023,,0.1910,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CY,Cyprus,2024,,0.1829,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CZ,Czechia,2017,,0.0580,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CZ,Czechia,2018,,0.0602,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CZ,Czechia,2019,,0.0721,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CZ,Czechia,2020,,0.0811,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CZ,Czechia,2021,,0.0848,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CZ,Czechia,2022,,0.1533,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CZ,Czechia,2023,,0.2020,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CZ,Czechia,2024,,0.1567,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DE,Germany,2017,,0.0468,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DE,Germany,2018,,0.0612,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DE,Germany,2019,,0.0525,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DE,Germany,2020,,0.0651,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DE,Germany,2021,,0.0707,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DE,Germany,2022,,0.1226,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DE,Germany,2023,,0.1871,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DE,Germany,2024,,0.1703,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DK,Denmark,2017,,0.0433,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DK,Denmark,2018,,0.0514,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DK,Denmark,2019,,0.0517,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DK,Denmark,2020,,0.0426,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DK,Denmark,2021,,0.0898,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DK,Denmark,2022,,0.2315,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DK,Denmark,2023,,0.1364,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DK,Denmark,2024,,0.0930,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,,0.0757,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,,0.0837,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,,0.0779,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,,0.0778,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,,0.0893,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2022,,0.1699,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2023,,0.2008,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2024,,0.1616,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EE,Estonia,2017,,0.0406,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EE,Estonia,2018,,0.0489,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EE,Estonia,2019,,0.0516,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EE,Estonia,2020,,0.0440,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EE,Estonia,2021,,0.0850,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EE,Estonia,2022,,0.1811,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EE,Estonia,2023,,0.1500,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EE,Estonia,2024,,0.1156,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EL,Greece,2017,,0.0810,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EL,Greece,2018,,0.0876,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EL,Greece,2019,,0.0912,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EL,Greece,2020,,0.0933,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EL,Greece,2021,,0.1444,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EL,Greece,2022,,0.3780,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EL,Greece,2023,,0.2531,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EL,Greece,2024,,0.1776,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,ES,Spain,2017,,0.1541,,d,definition differs (see metadata),,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,ES,Spain,2018,,0.1877,,d,definition differs (see metadata),,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,ES,Spain,2019,,0.1242,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,ES,Spain,2020,,0.0854,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,ES,Spain,2021,,0.0901,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,ES,Spain,2022,,0.1526,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,NRG_SUP,Energy and supply,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,ES,Spain,2023,,0.1501,,,,,
